date,close,high,low,open,volume,daily_return,ma_5,ma_20,ma_60,volatility_20,momentum_5
2015-03-30,28.099449157714844,28.106119642444803,27.572458810054766,27.58357741557871,188398800,0.025314306124045505,27.747234725952147,27.99316234588623,26.804834588368735,0.01406417651878595,-0.006603178798837206
2015-03-31,27.668073654174805,28.126131711225387,27.652508623977777,28.037187954473346,168362400,-0.015351742346223274,27.64672737121582,27.938350772857667,26.86238759358724,0.014401134822921996,-0.01783904452367524
2015-04-01,27.62804412841797,27.82149663766878,27.372331509466417,27.75478840786898,162485600,-0.0014467767527717168,27.68541717529297,27.890654850006104,26.930642954508464,0.0143622294989992,0.007051280313195019
2015-04-02,27.865978240966797,27.919343827193785,27.614713646705887,27.801494046731044,128880400,0.008612050547005312,27.733447647094728,27.87853651046753,27.00282704035441,0.014081616725437163,0.008693038175037193
2015-04-06,28.317367553710938,28.35294574424238,27.64584532381423,27.676975392298488,148776000,0.016198581253484834,27.91578254699707,27.88687515258789,27.077034123738606,0.014558114708628831,0.033265880111432944
2015-04-07,28.01939582824707,28.488570715367082,28.012725344497895,28.381839582458724,140049200,-0.010522578587105258,27.899771881103515,27.874311637878417,27.130992476145426,0.014725827720119456,-0.0028489287821428233
2015-04-08,27.928234100341797,28.1061216224908,27.78814882176073,27.98382373895572,149316800,-0.0032535222552290133,27.951803970336915,27.886430072784425,27.18298848470052,0.013954071614526184,0.009402911435713035
2015-04-09,28.14169692993164,28.14614505085262,27.719217051336283,27.983822566458237,129936000,0.00764326268617288,28.05453453063965,27.934459400177,27.24873053232829,0.013307731712838434,0.018591717861972556
2015-04-10,28.261770248413086,28.286229823662996,27.852631346889225,28.006057586730154,160752000,0.004266740516053691,28.133692932128906,27.96392192840576,27.312893104553222,0.012767078454965572,0.014203413353148342
2015-04-13,28.206180572509766,28.588639230734085,28.152814997705434,28.544164808218575,145460400,-0.001966956613641102,28.111455535888673,28.000166416168213,27.37767963409424,0.012650511593047996,-0.003926458947509093
2015-04-14,28.083890914916992,28.304025446510874,27.997171199547843,28.239541251102274,102098400,-0.004335562458674724,28.124354553222656,28.01517629623413,27.451428349812826,0.012500348357263002,0.0023018014758513505
2015-04-15,28.190624237060547,28.268449411082425,28.019408854212415,28.108352637292374,115881600,0.00380051761584288,28.176832580566405,28.012285900115966,27.53001985549927,0.01194510572669011,0.009395156735510835
2015-04-16,28.054981231689453,28.261774776001275,28.04164025994718,28.079440810857832,113476000,-0.004811635394464608,28.15948944091797,27.986714839935303,27.596273072560628,0.01168321746399799,-0.0030813954985762226
2015-04-17,27.739227294921875,28.048305523453024,27.674743116071788,27.917114801850463,207828000,-0.011254826162953147,28.054980850219728,27.956140518188477,27.65419998168945,0.011823752089398405,-0.018489392168225982
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,0.02284577742230387,28.088335037231445,27.975040912628174,27.712168375651043,0.012629269435521256,0.005912567092516197
2015-04-21,28.219524383544922,28.506365420044734,28.166157110114217,28.48413160080693,129740400,-0.0054075137012978836,28.11546173095703,27.97170572280884,27.765438747406005,0.012486953695290504,0.004829582518990794
2015-04-22,28.599754333496094,28.65534396850471,28.088330709293473,28.23731052396591,150618000,0.013474002778476546,28.19728775024414,27.99316291809082,27.8246031443278,0.012801166169898513,0.01451298463613604
2015-04-23,28.833232879638672,29.00000179276501,28.493024568294725,28.52860275072968,183083600,0.008163655653123048,28.352938079833983,28.063094806671142,27.902276770273843,0.011195775841277192,0.02774023056804431
2015-04-24,28.9688720703125,29.046698921184287,28.73539491061941,29.015568859420025,178103600,0.004704265776926286,28.59886703491211,28.130247116088867,27.959435176849365,0.011160078370443796,0.044328732099027546
2015-04-27,29.495859146118164,29.602593688845488,29.16232133416995,29.420258056377868,387816800,0.018191494460901847,28.82344856262207,28.234755420684813,28.012124570210776,0.011406854090206038,0.03957669466464475
2015-04-28,29.0311336517334,29.916119788836074,28.811000844246536,29.898334089439555,475696000,-0.015755618172794472,28.985770416259765,28.281339645385742,28.063491503397625,0.011008997645932325,0.028760558014993887
2015-04-29,28.604206085205078,29.26016318298656,28.52860498629819,28.942192058978048,253544400,-0.014705852401421082,28.986660766601563,28.328146266937257,28.102316697438557,0.010957201673105054,0.0001556569912131156
