date,close,high,low,open,volume,daily_return,ma_5,ma_20,ma_60,volatility_20,momentum_5
2015-03-30,27.30178451538086,27.373001968939892,27.110879363140313,27.281506128219238,25750504,0.006729559726310841,27.542786026000975,27.68215618133545,26.571605968475343,0.011749063630448166,-0.012132742490078674
2015-03-31,27.102468490600586,27.434325320837893,27.039162624520156,27.201382132772995,31760961,-0.007300476079429408,27.323295974731444,27.618752193450927,26.590721130371094,0.011733952235825887,-0.03891678788849062
2015-04-01,26.833425521850586,27.25776576664906,26.68208583150697,27.13214532940521,39261497,-0.009926880602898147,27.162808227539063,27.542563724517823,26.614369901021323,0.01184977434554286,-0.029036136828435533
2015-04-02,26.48573875427246,26.748850751578594,26.402502595992093,26.748850751578594,34327989,-0.012957226325614024,26.96854019165039,27.44414405822754,26.64204111099243,0.011970550459149099,-0.03537667578507797
2015-04-06,26.54681968688965,26.62817727633875,26.19097647923895,26.322037776340565,26488525,0.0023061819488547908,26.85404739379883,27.367683506011964,26.671439170837402,0.011806864341189736,-0.021109111733704
2015-04-07,26.55942726135254,26.839849366648302,26.508981967667015,26.611853287177148,26057345,0.0004749184501793291,26.705575942993164,27.288972282409667,26.699745019276936,0.011778470782740314,-0.027190796030570952
2015-04-08,26.78643798828125,26.89722278626277,26.626692968787403,26.626692968787403,23570536,0.008547274935368776,26.6423698425293,27.255835914611815,26.737200450897216,0.010876548245896199,-0.01166058001059711
2015-04-09,26.745389938354492,26.803254943324248,26.48376300543243,26.757752962105673,31157308,-0.001532419127347806,26.624762725830077,27.23011827468872,26.776955699920656,0.010793472239177544,-0.003280817927044266
2015-04-10,26.70730972290039,26.820071480745757,26.573775813370734,26.820071480745757,28189181,-0.0014238048329776598,26.669076919555664,27.191788959503175,26.813084093729653,0.010595043635389888,0.008365670698620375
2015-04-13,26.665761947631836,26.90760802971493,26.57377235344787,26.628175330516214,32906096,-0.0015556705523555037,26.6928653717041,27.17163505554199,26.8446541150411,0.01011796606318379,0.00448047118807704
2015-04-14,26.231531143188477,26.58663275564661,26.11788023874093,26.52134993566033,52082601,-0.016284207640349213,26.62728614807129,27.111989974975586,26.868228658040366,0.010138909599083196,-0.012345752599913773
2015-04-15,26.337369918823242,26.446175884453897,25.876926243249496,26.147949845193605,46376979,0.004034792138401189,26.537472534179688,27.06671199798584,26.888382466634116,0.010172821107646871,-0.016764754972440565
2015-04-16,26.400177001953125,26.48870646196439,26.192953062700752,26.207294926029782,25997180,0.0023847135580912227,26.468429946899413,27.003159523010254,26.91055564880371,0.009381209812375132,-0.012907380942923208
2015-04-17,25.917972564697266,26.204327426302836,25.76762231020487,26.14596865927738,43037837,-0.01826519713182928,26.310562515258788,26.9192307472229,26.915509605407713,0.010038203415800879,-0.029555098075876307
2015-04-20,26.478322982788086,26.513436998266354,25.940229687679278,25.99463266936715,33585958,0.021620148593492594,26.27307472229004,26.85745906829834,26.916325664520265,0.011369467828432749,-0.007029199661043095
2015-04-21,26.408586502075195,26.67664370686172,26.393994918718796,26.583662800549817,36895018,-0.002633719694341008,26.308485794067384,26.796033477783205,26.91139647165934,0.011369169433376259,0.0067497149869077955
2015-04-22,26.67540740966797,26.760227021117224,26.2987920652078,26.42985335754596,31871263,0.010103566412833498,26.376093292236327,26.71980791091919,26.91482137044271,0.010494747474119943,0.012834899304168257
2015-04-23,27.05301284790039,27.24886319905237,26.718189622605703,26.756271898082055,83697161,0.014155564053187186,26.50666046142578,26.690665340423585,26.93820635477702,0.010312522787571644,0.024728464733360322
2015-04-24,27.94620704650879,28.246905669933557,27.559947219402087,27.99764176483422,98650102,0.03301644085374833,26.912307357788087,26.715121746063232,26.98359146118164,0.012713497175361431,0.07825590820225536
2015-04-27,27.542381286621094,28.067074880809134,27.434765268155598,27.940116923822213,47960000,-0.014450109784688747,27.125119018554688,26.736276626586914,27.021702098846436,0.012839839018114209,0.040186015727834645
2015-04-28,27.458566665649414,27.574614499037665,27.294215070892083,27.506176130209564,29820000,-0.0030431145404407056,27.335115051269533,26.74411573410034,27.038748359680177,0.01279025569790404,0.039759044411245226
2015-04-29,27.230440139770508,27.45856677556609,27.122574414121125,27.299374164907086,33976000,-0.008308027460307787,27.446121597290038,26.75051431655884,27.05697120030721,0.012823970882574517,0.020806907335232605
2015-04-30,26.648221969604492,27.206141519029504,26.53465430036237,27.170433472237928,41644000,-0.021381151651517993,27.36516342163086,26.741254138946534,27.06486399968465,0.013541078032959017,-0.01496287606011748
2015-05-01,26.67599105834961,26.75732215659161,26.38835165705384,26.702274069860763,35364000,0.0010420615970847535,27.111120223999023,26.75076675415039,27.078560956319173,0.013207891110350721,-0.04545217839563176
2015-05-04,26.818819046020508,26.981980691223402,26.535148660708806,26.70723589831097,26160000,0.005354177370898272,26.966407775878906,26.764366722106935,27.090665340423584,0.013248076012944142,-0.02627086717995808
