date,close,high,low,open,volume,daily_return,momentum_5,momentum_20,ma_20_ratio,ma_5_20_spread,volatility_20
2025-02-03,13.915389060974121,14.054265731544959,13.452468591639446,13.545053038686671,4336800,0.0134862531055564,0.034411688017255804,-0.06761793260015703,-0.009381247497231793,-0.0035596630465147827,0.014058728815225909
2025-02-04,13.961681365966797,14.045007192205377,13.878355539728219,13.896872782426003,2731900,0.0033266985773687807,0.03216975717238513,-0.06740878752499035,-0.0162798694306594,0.006437710455665879,0.014064294444692663
2025-02-05,13.841322898864746,13.989457318935282,13.822806537831324,13.952423713917648,3256100,-0.008620628414815257,0.008772006645781927,-0.0543959150876443,-0.010602094754886049,0.011121280238122422,0.01341659049678796
2025-02-06,13.822805404663086,14.017232035804621,13.795029540963782,13.878355366160257,2813100,-0.0013378413564196778,0.0026863261763918622,-0.029889492127482042,-0.01081718406911647,0.013237651770884762,0.012184745389857659
2025-02-07,13.359884262084961,13.869096042817105,13.341367020556177,13.804287463367707,5643500,-0.03348966646249396,-0.026972297836958203,-0.04940718462674065,0.020859329392682646,0.010386293282279135,0.013915560915402995
2025-02-10,13.276558876037598,13.470985503705748,13.193233052329719,13.396918301065567,6012200,-0.006236984124468714,-0.045908179939296856,-0.04016052710541007,0.025174329512786642,0.003061043897874649,0.013592236497166685
2025-02-11,13.258040428161621,13.517276496776965,13.174714612031734,13.221006830209518,5291900,-0.0013948228640329186,-0.050398008618101064,-0.045969486396685855,0.02419703823813779,-0.004943230572804325,0.013503513364388828
2025-02-12,13.165457725524902,13.30433350608196,13.156199104700919,13.221007684567454,5605500,-0.006983136243879806,-0.048829521446629776,-0.0601453906831666,0.028199723244860087,-0.011832308757449672,0.013318775473012613
2025-02-13,13.665411949157715,13.720961908921788,12.702537444723742,12.961772650507703,9413000,0.03797469363055361,-0.011386505915237377,-0.02445469983709625,-0.010670735600946335,-0.01290877001352042,0.01617195047862436
2025-02-14,13.23952579498291,13.970940112009657,13.221008552119853,13.970940112009657,8628500,-0.031165262764073165,-0.009008945342709684,-0.03703703446798157,0.01923071382125996,-0.012830197640081864,0.017109113675375532
2025-02-18,13.878355979919434,13.943165448466571,13.322851925627408,13.406176871558143,9043600,0.04825174215670214,0.04532779235197748,0.026712423094517712,-0.02638429890209326,-0.005241706683219993,0.02002888259167816
2025-02-19,14.359792709350586,14.406084931387026,13.785771451770543,13.785771451770543,12662700,0.034689752167168963,0.08310068800580184,0.0945660222316207,-0.054706643287583234,0.006445468060085169,0.01994557626881415
2025-02-20,14.109814643859863,14.332016240703958,14.091298285598185,14.31349988244228,5925900,-0.017408194571495894,0.07172989637147698,0.07551160394526435,-0.03444875379624479,0.01664968288012525,0.020533372379947422
2025-02-21,14.082039833068848,14.396825873830455,14.045006233152817,14.211657874250294,6266600,-0.0019684745329452413,0.0304877661545222,0.06962022336427354,-0.029289905404200067,0.019336922438417448,0.020574583316946712
2025-02-24,14.757903099060059,14.85974527703417,14.16536550655517,14.16536550655517,9300300,0.04799469920572741,0.11468517283697088,0.11468517283697088,-0.06860093934758249,0.035799663438337515,0.022852498315412726
2025-02-25,14.73012924194336,14.998623962683066,14.619028434887651,14.757904222969605,5753800,-0.001881965000737007,0.061374219198322644,0.09497605759391758,-0.06250787276166891,0.04334413995197228,0.02277535616504051
2025-02-26,14.350534439086914,14.785679924143492,14.276467235198652,14.730129079751938,6018100,-0.025769957386087783,-0.0006447356484222677,0.060917181750953064,-0.03483872472641192,0.04010692162355878,0.02377542008497521
2025-02-27,14.44311809539795,14.535701653718686,14.257949212855136,14.378308633327697,4420100,0.0064515824622435325,0.023622099931917218,0.05263155334029501,-0.03852562812869209,0.042202795033157825,0.023645571129550153
