date,close,high,low,open,volume,daily_return,ma_5,ma_20,ma_60,volatility_20,momentum_5
2015-03-30,0.5171199440956116,0.5197693510708637,0.5106167602794468,0.5173607836138769,253252000,0.004209752388545374,0.5166862726211547,0.5414824932813644,0.5113493343194325,0.019959179909957225,-0.054601209144304996
2015-03-31,0.5041136741638184,0.5161565124109058,0.5036319950888043,0.5156748333358918,357276000,-0.02515136010570973,0.5096051335334778,0.5399771451950073,0.5117014755805334,0.020291245404534503,-0.06562451217365972
2015-04-01,0.5060401558876038,0.5077261461442005,0.4973693078360091,0.5060401558876038,330768000,0.003821522451222803,0.5094605684280396,0.5382670432329177,0.5122216860453288,0.020088691203685123,-0.00142635818656911
2015-04-02,0.5072448253631592,0.5103759690962544,0.5029094264999107,0.5089308170002438,192204000,0.0023805807929262457,0.5098941445350647,0.5360993266105651,0.5130019083619117,0.01945106409727255,0.004292178760730847
2015-04-06,0.5219370722770691,0.5236230637327344,0.49977822898870744,0.5050770428708621,515864000,0.0289648039354391,0.5112911343574524,0.5350395619869233,0.5140469948450724,0.02062906651057085,0.013564268982921845
2015-04-07,0.5265133380889893,0.5322938881020883,0.5190467392899947,0.5219370430089312,413964000,0.008767849717888687,0.513169813156128,0.5341363489627838,0.5148804321885109,0.020743178380702595,0.01816482636307093
2015-04-08,0.5303669571876526,0.5322938453203329,0.5219370010595805,0.5269949747364238,366432000,0.007319129108201317,0.5184204697608947,0.5329561561346055,0.5157461062073707,0.020387174836451593,0.05207810136747626
2015-04-09,0.5426506400108337,0.5443366310824357,0.5260315113303472,0.5262723507906435,379432000,0.02316072420559001,0.5257425665855407,0.5325346499681473,0.5169164796670278,0.0211237563004949,0.07234699400290578
2015-04-10,0.5481903553009033,0.5484311947637169,0.5412054940564269,0.5431323820332298,258728000,0.01020862205185824,0.5339316725730896,0.5326430380344391,0.5181911791364352,0.02115199488280803,0.08072143448369218
2015-04-13,0.5431323647499084,0.5501171683473528,0.54072374049936,0.5469860257313552,236724000,-0.009226704742403835,0.5381707310676574,0.5324623972177506,0.519349587460359,0.021259420891174115,0.040608904020498215
2015-04-14,0.5385561585426331,0.5431324534867283,0.5332572876902716,0.5409647257619297,220276000,-0.008425581873366284,0.5405792951583862,0.5317277818918228,0.5204877078533172,0.02114060307145171,0.022872773740839847
2015-04-15,0.5450592637062073,0.5491538220818891,0.5373518259256472,0.5400012899641479,243560000,0.012075073435557915,0.5435177564620972,0.5309811353683471,0.5215902547041575,0.021136829728854407,0.027702152857453255
2015-04-16,0.5416871905326843,0.5465043239829503,0.5378334722875194,0.5419280299777696,155284000,-0.006186617489250756,0.5433250665664673,0.5305235147476196,0.5226126074790954,0.020872518298485295,-0.0017754507359102334
2015-04-17,0.5347025394439697,0.5400014112867029,0.530126243644554,0.5303670831840654,293636000,-0.012894251905506637,0.5406275033950806,0.5292951613664627,0.5234065805872281,0.020691381977725454,-0.024604256033527006
2015-04-20,0.5320531129837036,0.5404830708094135,0.5310896400109532,0.5371110876791295,231624000,-0.0049549539506978935,0.5384116530418396,0.5276332527399064,0.5240164329608281,0.020476891000678312,-0.0203988060466741
2015-04-21,0.5313305258750916,0.5385562284711992,0.5286810613925064,0.5385562284711992,230456000,-0.001358110855812611,0.5369665265083313,0.5268504768610001,0.5245902503530184,0.01925866413768789,-0.013416674478469504
2015-04-22,0.5373517870903015,0.5380743629190553,0.526272367615764,0.5344615412000521,207420000,0.011332421010995075,0.5354250311851502,0.5267420977354049,0.5253004143635432,0.019223662728628268,-0.014140621266571451
2015-04-23,0.5351841449737549,0.5402421765818618,0.5214553168870146,0.5274767639455503,259380000,-0.004033934879577039,0.5341244220733643,0.5281631559133529,0.5263703395922978,0.0129643521843863,-0.012005167691956142
2015-04-24,0.5306079983711243,0.5351842369029197,0.524586550278278,0.534943397355137,240960000,-0.008550601966833327,0.5333055138587952,0.5294397085905075,0.5274919584393502,0.013145876093632481,-0.007657605436292347
2015-04-27,0.5347025394439697,0.5440959705823127,0.5277176759750903,0.5322939717745061,248456000,0.007716696856087779,0.5338353991508484,0.5304272294044494,0.5284938732783,0.012595128962521629,0.004979627777024653
