date,close,high,low,open,volume,daily_return,momentum_5,momentum_20,ma_20_ratio,ma_5_20_spread,volatility_20
2025-02-03,22.190000534057617,23.191999435424805,21.510000228881836,22.469999313354492,2733600,-0.0723243953477598,0.017423249767090976,0.3022300083233824,-0.14878326589135538,0.19755408499368654,0.1238340573228788
2025-02-04,23.889999389648438,23.979999542236328,22.200000762939453,23.1200008392334,1785200,0.07661103265777891,0.08590906316583813,0.32061908171022435,-0.19721639864785023,0.1991553175911671,0.12415026367134362
2025-02-05,23.540000915527344,24.579999923706055,22.700000762939453,23.979999542236328,1545900,-0.014650417876224342,0.059406014534821194,0.3482246363037722,-0.1723662242925228,0.19399463458150357,0.12376441774613679
2025-02-06,21.739999771118164,23.979999542236328,21.6299991607666,23.559999465942383,1612400,-0.07646563612586232,-0.04523498752475075,0.2932778382988128,-0.09250229710929647,0.16863501996865882,0.1250372574005333
2025-02-07,20.93000030517578,22.940000534057617,20.5,21.639999389648438,1502100,-0.03725848548620858,-0.12499999003266815,0.29117837676032643,-0.04610608585456322,0.12486853391704034,0.1250736794552918
2025-02-10,23.649999618530273,24.260000228881836,21.190000534057617,21.31999969482422,2622300,0.1299569648205816,0.06579536049275081,0.5248226479384956,-0.13860464218824597,0.11672884988854637,0.12654338017087866
2025-02-11,21.93000030517578,24.110000610351562,21.70400047302246,23.829999923706055,1400200,-0.07272724486671178,-0.08204265946201428,0.5731708009544132,-0.05282719421627191,0.07637870492418486,0.12517153576883253
2025-02-12,24.989999771118164,26.079999923706055,21.719999313354492,21.84000015258789,2698600,0.13953485742634397,0.06159723021227159,0.8134978414640299,-0.14637854673160666,0.0616913574559006,0.12714993518429465
2025-02-13,25.65999984741211,26.65999984741211,24.90999984741211,26.25,2155500,0.02681072758825276,0.18031279289624047,0.7733240755966477,-0.14686282030412035,0.07036978167982899,0.1271246772730176
2025-02-14,23.6200008392334,26.270000457763672,23.5,25.559999465942383,1754500,-0.07950113095516842,0.12852367390517472,0.6211394189406922,-0.05402205062904142,0.07277121917782026,0.12958276022552823
2025-02-18,23.579999923706055,25.829999923706055,22.93000030517578,24.510000228881836,1988200,-0.0016935188021205416,-0.0029598180107103245,0.5986440626241394,-0.03369380712693204,0.05137039720247616,0.12972666276274886
2025-02-19,21.719999313354492,25.645000457763672,21.440000534057617,23.959999084472656,1831600,-0.07888043326419258,-0.009575968486043585,-0.02731753750271948,0.04765196330900423,0.05093386153129997,0.06494256473755768
2025-02-20,20.0,21.64299964904785,18.81999969482422,21.600000381469727,2693300,-0.07918965781444365,-0.1996798646186978,-0.0762124548546429,0.13362499713897713,0.01073988499619416,0.06704835969445123
2025-02-21,17.90999984741211,20.617000579833984,17.81999969482422,20.350000381469727,2129100,-0.10450000762939449,-0.30202650218572047,-0.18775508085687964,0.25435511807350775,-0.048941710171720776,0.07062840666846228
2025-02-24,16.420000076293945,18.509000778198242,15.6899995803833,18.170000076293945,2409600,-0.08319373443956002,-0.3048264397594803,-0.22693030822808113,0.35350182005431874,-0.1034219063459767,0.07236551901481449
2025-02-25,14.34000015258789,15.640000343322754,13.520000457763672,15.489999771118164,3285600,-0.12667478161032497,-0.3918574979225835,-0.3425034156933081,0.5237796227599627,-0.17266944949917185,0.07625238370752671
2025-02-26,14.5,15.289999961853027,14.300000190734863,14.90999984741211,1612400,0.011157590356317693,-0.33241250191547156,-0.34090909090909094,0.4811034498543574,-0.22546097981323354,0.07629944217798039
2025-02-27,14.029999732971191,15.5,14.029999732971191,15.130000114440918,1653800,-0.032413811519228175,-0.2985000133514404,-0.3685868511913504,0.5015324622110795,-0.2670828125364598,0.07607265595908688
2025-02-28,13.970000267028809,14.510000228881836,12.5,12.930000305175781,2356400,-0.004276512265455112,-0.21998881149921434,-0.38647343055868977,0.47648529993329736,-0.2896516606603887,0.07544807076579438
2025-03-03,12.3100004196167,14.640000343322754,11.970000267028809,14.640000343322754,2171100,-0.11882604264009544,-0.250304484627316,-0.4853678770755274,0.6284321176426566,-0.3100867964226538,0.07644185736884451
2025-03-04,12.510000228881836,13.050000190734863,11.220000267028809,11.579999923706055,2808600,0.01624693764806251,-0.12761505608323165,-0.4362325404327386,0.5637090070611539,-0.3117268119437202,0.07642186574962476
2025-03-05,14.119999885559082,14.220000267028809,12.079999923706055,12.520000457763672,3126600,0.128697012567613,-0.026206904444201262,-0.40895771258674485,0.35081446286286133,-0.2980837253797177,0.08084416151464138
2025-03-06,12.359999656677246,14.0,12.020000457763672,13.350000381469727,2290200,-0.12464590957127675,-0.11903065631351106,-0.4749363136802428,0.49793693465764455,-0.29493099500944964,0.08393628348685062
2025-03-07,12.0600004196167,12.701000213623047,11.40999984741211,12.329999923706055,2103300,-0.024271783607896613,-0.1367215326344683,-0.44526216437046395,0.4950662855027197,-0.29719086544342765,0.08317084525483415
2025-03-10,11.260000228881836,11.600000381469727,10.75,11.5,2581200,-0.06633500521555447,-0.08529651949171557,-0.46201624153357757,0.5583481056860842,-0.28979312332827445,0.0836348387355809
2025-03-11,10.3100004196167,10.930000305175781,9.4399995803833,9.550000190734863,3596800,-0.08436943072420133,-0.17585929408586243,-0.5640591718429206,0.6372453326616605,-0.2877962041157831,0.07579703915543896
2025-03-12,9.9399995803833,11.050000190734863,9.526000022888184,10.510000228881836,2845900,-0.03588756781516733,-0.2960340183466137,-0.5467396515248875,0.6378773357945937,-0.3129203623926078,0.07535381862549505
2025-03-13,9.380000114440918,10.1850004196167,9.220000267028809,9.739999771118164,2281400,-0.05633797681918895,-0.2411002932857237,-0.6246498519267007,0.6524520105091249,-0.3167741858058616,0.06304771350413099
